10	-21.0
20	-21.0
30	-21.0
40	-21.0
50	-21.0
60	-21.0
70	-21.0
80	-21.0
90	-21.0
100	-20.0
110	-21.0
120	-21.0
130	-21.0
140	-20.0
150	-21.0
160	-20.0
170	-20.0
180	-21.0
190	-20.0
200	-19.0
210	-18.0
220	-20.0
230	-18.0
240	-18.0
250	-18.0
260	-17.0
270	-17.0
280	-15.0
290	-19.0
300	-18.0
310	-18.0
320	-18.0
330	-17.0
340	-18.0
350	-17.0
360	-19.0
370	-17.0
380	-15.0
390	-18.0
400	-15.0
410	-19.0
420	-17.0
430	-17.0
440	-16.0
450	-15.0
460	-16.0
470	-17.0
480	-16.0
490	-17.0
500	-11.0
510	-16.0
520	-18.0
530	-17.0
540	-15.0
550	-13.0
560	-18.0
570	-11.0
580	-13.0
590	-15.0
600	-15.0
610	-17.0
620	-9.0
630	-15.0
640	-16.0
650	-13.0
660	-16.0
670	-9.0
680	-14.0
690	-15.0
700	-16.0
710	-12.0
720	-18.0
730	-17.0
740	-15.0
750	-15.0
760	-14.0
770	-14.0
780	-10.0
790	-13.0
800	-11.0
810	-13.0
820	-15.0
830	-12.0
840	-12.0
850	-14.0
860	-8.0
870	-11.0
880	-9.0
890	-15.0
900	-6.0
910	-15.0
920	-12.0
930	-14.0
940	-14.0
950	-13.0
960	-14.0
970	-8.0
980	-11.0
990	-13.0
1000	-10.0
1010	-12.0
1020	-12.0
1030	-10.0
1040	-10.0
1050	-10.0
1060	-9.0
1070	-6.0
1080	-13.0
1090	-13.0
1100	-8.0
1110	-8.0
1120	-14.0
1130	-8.0
1140	-10.0
1150	-13.0
1160	-13.0
1170	-10.0
1180	-10.0
1190	-9.0
1200	-7.0
1210	-7.0
1220	-8.0
1230	-12.0
1240	-10.0
1250	-8.0
1260	-10.0
1270	-9.0
1280	-15.0
1290	-6.0
1300	-12.0
1310	-13.0
1320	-7.0
1330	-11.0
1340	-7.0
1350	-9.0
1360	-7.0
1370	-10.0
1380	-10.0
1390	-16.0
1400	-5.0
1410	-11.0
1420	-6.0
1430	-5.0
1440	-11.0
1450	-8.0
1460	-11.0
1470	-11.0
1480	-9.0
1490	-12.0
1500	-9.0
1510	-8.0
1520	-9.0
1530	-8.0
1540	-13.0
1550	-11.0
1560	-7.0
1570	-3.0
1580	-8.0
1590	-4.0
1600	-11.0
1610	-2.0
1620	-6.0
1630	-10.0
1640	-12.0
1650	-5.0
1660	-8.0
1670	-3.0
1680	-6.0
1690	-5.0
1700	2.0
1710	-5.0
1720	-3.0
1730	-8.0
1740	-1.0
1750	-3.0
1760	1.0
1770	-5.0
1780	0.0
1790	-6.0
1800	4.0
1810	-6.0
1820	-4.0
1830	-1.0
1840	-1.0
1850	-6.0
1860	-5.0
1870	1.0
1880	-12.0
1890	5.0
1900	-3.0
1910	0.0
1920	3.0
1930	3.0
1940	0.0
1950	1.0
1960	7.0
1970	4.0
1980	-6.0
1990	-8.0
2000	-4.0
2010	-6.0
2020	-3.0
2030	0.0
60073.622326374054
