10	-21.0
20	-21.0
30	-21.0
40	-21.0
50	-21.0
60	-21.0
70	-20.0
80	-21.0
90	-21.0
100	-21.0
110	-21.0
120	-21.0
130	-21.0
140	-21.0
150	-20.0
160	-21.0
170	-21.0
180	-21.0
190	-21.0
200	-21.0
210	-21.0
220	-21.0
230	-21.0
240	-21.0
250	-21.0
260	-21.0
270	-21.0
280	-20.0
290	-21.0
300	-21.0
310	-21.0
320	-21.0
330	-21.0
340	-21.0
350	-20.0
360	-21.0
370	-21.0
380	-21.0
390	-21.0
400	-21.0
410	-21.0
420	-21.0
430	-21.0
440	-21.0
450	-21.0
460	-21.0
470	-21.0
480	-21.0
490	-21.0
500	-21.0
510	-21.0
520	-21.0
530	-21.0
540	-21.0
550	-21.0
560	-21.0
570	-21.0
580	-21.0
590	-21.0
600	-21.0
610	-21.0
620	-21.0
630	-21.0
640	-21.0
650	-21.0
660	-21.0
670	-21.0
680	-21.0
690	-21.0
700	-21.0
710	-21.0
720	-21.0
730	-21.0
740	-21.0
750	-21.0
760	-21.0
770	-21.0
780	-21.0
790	-21.0
800	-21.0
810	-21.0
820	-21.0
830	-21.0
840	-21.0
850	-21.0
860	-21.0
870	-21.0
880	-21.0
890	-21.0
900	-21.0
910	-21.0
920	-20.0
930	-21.0
940	-21.0
950	-21.0
960	-21.0
970	-21.0
980	-21.0
990	-21.0
1000	-21.0
1010	-21.0
1020	-21.0
1030	-21.0
1040	-21.0
1050	-21.0
1060	-21.0
1070	-21.0
1080	-21.0
1090	-21.0
1100	-21.0
1110	-21.0
1120	-21.0
1130	-21.0
1140	-21.0
1150	-21.0
1160	-21.0
1170	-21.0
1180	-21.0
1190	-21.0
1200	-21.0
1210	-21.0
1220	-21.0
1230	-21.0
1240	-21.0
1250	-21.0
1260	-21.0
1270	-21.0
1280	-21.0
1290	-21.0
1300	-21.0
1310	-21.0
1320	-21.0
1330	-21.0
1340	-21.0
1350	-21.0
1360	-21.0
1370	-21.0
1380	-21.0
1390	-21.0
1400	-21.0
1410	-21.0
1420	-21.0
1430	-21.0
1440	-21.0
1450	-21.0
1460	-21.0
1470	-21.0
1480	-21.0
1490	-21.0
1500	-21.0
1510	-21.0
1520	-21.0
1530	-21.0
1540	-21.0
1550	-21.0
1560	-21.0
1570	-21.0
1580	-21.0
1590	-21.0
1600	-21.0
1610	-21.0
1620	-21.0
1630	-21.0
1640	-21.0
1650	-21.0
1660	-21.0
1670	-21.0
1680	-21.0
1690	-21.0
1700	-21.0
1710	-21.0
1720	-21.0
1730	-21.0
1740	-21.0
1750	-21.0
1760	-21.0
1770	-21.0
1780	-21.0
1790	-21.0
1800	-21.0
1810	-21.0
1820	-21.0
1830	-21.0
1840	-21.0
1850	-21.0
1860	-21.0
1870	-21.0
1880	-21.0
1890	-21.0
1900	-21.0
1910	-21.0
1920	-21.0
1930	-21.0
1940	-21.0
1950	-21.0
1960	-21.0
1970	-21.0
1980	-21.0
1990	-21.0
2000	-21.0
2010	-21.0
2020	-21.0
2030	-21.0
2040	-21.0
2050	-21.0
2060	-21.0
2070	-21.0
2080	-21.0
2090	-21.0
2100	-21.0
2110	-21.0
2120	-21.0
2130	-21.0
2140	-21.0
2150	-21.0
2160	-21.0
2170	-21.0
2180	-21.0
2190	-21.0
2200	-21.0
2210	-21.0
2220	-21.0
2230	-21.0
2240	-21.0
2250	-21.0
2260	-21.0
2270	-21.0
2280	-21.0
2290	-21.0
2300	-21.0
2310	-21.0
2320	-21.0
2330	-21.0
2340	-21.0
2350	-21.0
2360	-21.0
2370	-21.0
2380	-21.0
2390	-21.0
2400	-21.0
2410	-21.0
2420	-21.0
2430	-21.0
2440	-21.0
2450	-21.0
2460	-21.0
2470	-21.0
2480	-21.0
2490	-21.0
2500	-21.0
2510	-21.0
2520	-21.0
2530	-21.0
2540	-21.0
2550	-21.0
2560	-21.0
2570	-21.0
2580	-21.0
2590	-21.0
2600	-21.0
2610	-21.0
2620	-21.0
2630	-21.0
2640	-21.0
2650	-21.0
2660	-21.0
2670	-21.0
2680	-20.0
2690	-21.0
2700	-21.0
2710	-21.0
2720	-21.0
2730	-21.0
2740	-21.0
2750	-21.0
2760	-21.0
2770	-20.0
2780	-21.0
2790	-21.0
2800	-21.0
2810	-21.0
2820	-20.0
2830	-21.0
2840	-21.0
2850	-21.0
2860	-21.0
2870	-20.0
2880	-21.0
2890	-20.0
2900	-21.0
2910	-21.0
2920	-21.0
2930	-21.0
2940	-21.0
2950	-21.0
2960	-21.0
2970	-21.0
2980	-21.0
2990	-21.0
3000	-21.0
3010	-21.0
3020	-21.0
3030	-21.0
3040	-21.0
3050	-21.0
3060	-21.0
3070	-21.0
3080	-21.0
3090	-21.0
3100	-21.0
3110	-21.0
3120	-21.0
3130	-21.0
3140	-21.0
3150	-21.0
3160	-21.0
3170	-21.0
3180	-21.0
3190	-21.0
3200	-21.0
3210	-21.0
3220	-21.0
3230	-20.0
3240	-21.0
3250	-21.0
3260	-21.0
3270	-21.0
3280	-21.0
3290	-21.0
3300	-21.0
3310	-21.0
3320	-21.0
3330	-19.0
3340	-21.0
3350	-21.0
3360	-21.0
3370	-21.0
3380	-20.0
3390	-21.0
3400	-20.0
3410	-21.0
3420	-21.0
3430	-21.0
3440	-20.0
3450	-21.0
3460	-21.0
3470	-21.0
3480	-21.0
3490	-20.0
3500	-21.0
3510	-20.0
3520	-21.0
3530	-21.0
3540	-21.0
3550	-21.0
3560	-20.0
3570	-21.0
3580	-21.0
3590	-20.0
3600	-21.0
3610	-21.0
3620	-21.0
3630	-21.0
3640	-21.0
3650	-21.0
3660	-21.0
3670	-21.0
3680	-21.0
3690	-21.0
3700	-21.0
3710	-20.0
3720	-21.0
3730	-21.0
3740	-21.0
3750	-21.0
3760	-21.0
3770	-19.0
3780	-21.0
3790	-21.0
3800	-21.0
3810	-21.0
3820	-21.0
3830	-21.0
3840	-21.0
3850	-21.0
3860	-20.0
3870	-20.0
3880	-21.0
3890	-21.0
3900	-21.0
3910	-21.0
3920	-20.0
3930	-21.0
3940	-20.0
3950	-18.0
3960	-21.0
3970	-21.0
3980	-21.0
3990	-21.0
4000	-21.0
4010	-21.0
4020	-21.0
4030	-21.0
4040	-21.0
4050	-21.0
4060	-21.0
4070	-21.0
4080	-21.0
4090	-21.0
4100	-18.0
4110	-21.0
4120	-21.0
4130	-20.0
4140	-21.0
4150	-20.0
4160	-21.0
4170	-21.0
4180	-21.0
4190	-21.0
4200	-21.0
4210	-21.0
4220	-21.0
4230	-21.0
4240	-20.0
4250	-21.0
4260	-21.0
4270	-21.0
4280	-21.0
4290	-20.0
4300	-21.0
4310	-21.0
4320	-21.0
4330	-21.0
4340	-21.0
4350	-21.0
4360	-21.0
4370	-21.0
4380	-21.0
4390	-20.0
4400	-21.0
4410	-20.0
4420	-21.0
4430	-21.0
4440	-21.0
4450	-21.0
4460	-21.0
4470	-21.0
4480	-21.0
4490	-21.0
4500	-21.0
4510	-21.0
4520	-21.0
4530	-21.0
4540	-21.0
4550	-21.0
4560	-21.0
4570	-21.0
4580	-21.0
4590	-21.0
4600	-21.0
4610	-21.0
4620	-20.0
4630	-21.0
4640	-21.0
4650	-21.0
4660	-21.0
4670	-21.0
4680	-20.0
4690	-21.0
4700	-21.0
4710	-19.0
4720	-21.0
4730	-21.0
4740	-21.0
4750	-20.0
4760	-20.0
4770	-21.0
4780	-20.0
4790	-20.0
4800	-19.0
4810	-20.0
4820	-20.0
4830	-19.0
4840	-20.0
4850	-20.0
4860	-21.0
4870	-21.0
4880	-21.0
4890	-21.0
4900	-21.0
4910	-18.0
4920	-20.0
4930	-19.0
4940	-18.0
4950	-19.0
4960	-18.0
4970	-19.0
4980	-21.0
4990	-19.0
5000	-19.0
5010	-19.0
5020	-16.0
5030	-20.0
5040	-20.0
5050	-19.0
5060	-17.0
5070	-17.0
5080	-19.0
5090	-17.0
5100	-20.0
5110	-19.0
5120	-20.0
5130	-20.0
5140	-20.0
