10	-20.0
20	-21.0
30	-21.0
40	-21.0
50	-21.0
60	-21.0
70	-20.0
80	-20.0
90	-20.0
100	-21.0
110	-21.0
120	-21.0
130	-21.0
140	-20.0
150	-21.0
160	-20.0
170	-20.0
180	-21.0
190	-21.0
200	-20.0
210	-20.0
220	-21.0
230	-21.0
240	-21.0
250	-21.0
260	-21.0
270	-21.0
280	-21.0
290	-21.0
300	-21.0
310	-21.0
320	-21.0
330	-20.0
340	-20.0
350	-20.0
360	-20.0
370	-20.0
380	-20.0
390	-21.0
400	-21.0
410	-19.0
420	-20.0
430	-20.0
440	-20.0
450	-21.0
460	-19.0
470	-20.0
480	-20.0
490	-20.0
500	-20.0
510	-20.0
520	-20.0
530	-20.0
540	-19.0
550	-19.0
560	-19.0
570	-20.0
580	-19.0
590	-19.0
600	-20.0
610	-18.0
620	-19.0
630	-20.0
640	-19.0
650	-19.0
660	-20.0
670	-19.0
680	-19.0
690	-19.0
700	-20.0
710	-19.0
720	-18.0
730	-20.0
740	-20.0
750	-18.0
760	-20.0
770	-18.0
780	-19.0
790	-18.0
800	-17.0
810	-19.0
820	-20.0
830	-18.0
840	-18.0
850	-18.0
860	-18.0
870	-17.0
880	-19.0
890	-19.0
900	-18.0
910	-18.0
920	-19.0
930	-18.0
940	-17.0
950	-19.0
960	-18.0
970	-17.0
980	-18.0
990	-17.0
1000	-17.0
1010	-18.0
1020	-18.0
1030	-17.0
1040	-18.0
1050	-18.0
1060	-16.0
1070	-16.0
1080	-18.0
1090	-14.0
1100	-13.0
1110	-17.0
1120	-15.0
1130	-13.0
1140	-16.0
1150	-15.0
1160	-16.0
1170	-16.0
1180	-16.0
1190	-11.0
1200	-14.0
1210	-13.0
1220	-17.0
1230	-13.0
1240	-14.0
1250	-12.0
1260	-12.0
1270	-15.0
1280	-15.0
1290	-17.0
1300	-12.0
1310	-12.0
1320	-17.0
1330	-14.0
1340	-15.0
1350	-15.0
1360	-14.0
1370	-14.0
1380	-15.0
1390	-16.0
1400	-16.0
1410	-13.0
1420	-13.0
1430	-15.0
1440	-13.0
1450	-11.0
1460	-15.0
1470	-12.0
1480	-14.0
1490	-13.0
1500	-12.0
1510	-12.0
1520	-16.0
1530	-12.0
1540	-14.0
1550	-13.0
1560	-13.0
1570	-11.0
1580	-9.0
1590	-16.0
1600	-11.0
1610	-13.0
1620	-14.0
1630	-12.0
1640	-15.0
1650	-12.0
1660	-13.0
1670	-12.0
1680	-14.0
1690	-15.0
1700	-13.0
1710	-14.0
1720	-14.0
1730	-12.0
1740	-13.0
1750	-12.0
1760	-11.0
1770	-13.0
1780	-7.0
1790	-13.0
1800	-14.0
1810	-10.0
1820	-11.0
1830	-14.0
1840	-12.0
1850	-12.0
1860	-9.0
1870	-12.0
1880	-8.0
1890	-13.0
1900	-12.0
1910	-10.0
1920	-8.0
1930	-6.0
1940	-6.0
1950	-9.0
1960	-8.0
1970	-12.0
1980	-6.0
1990	-7.0
2000	-7.0
2010	-3.0
2020	-6.0
2030	-3.0
2040	-3.0
2050	1.0
2060	-4.0
2070	-10.0
2080	-13.0
2090	-10.0
2100	-7.0
2110	-11.0
2120	-10.0
2130	-5.0
2140	-7.0
2150	-11.0
2160	0.0
2170	-5.0
2180	-4.0
2190	2.0
2200	1.0
2210	-5.0
2220	-6.0
2230	1.0
2240	-1.0
2250	-3.0
