38000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
39000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
40000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
41000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
42000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
43000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
44000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
45000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
46000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
47000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
48000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
49000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
50000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
51000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
52000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
53000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
54000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
55000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
56000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
57000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
58000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
59000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
60000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
61000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
62000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
63000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
64000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
65000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
66000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
67000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
68000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
69000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
70000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
71000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
72000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
73000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
74000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
75000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
76000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
77000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
78000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
79000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
80000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
81000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
82000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
83000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
84000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
85000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
86000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
87000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
88000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
89000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
90000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
91000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
92000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
93000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
94000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
95000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
96000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
97000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
98000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
99000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
100000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
101000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
102000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
103000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
104000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
105000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
106000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
107000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
108000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
109000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
110000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
111000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
112000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
113000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
114000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
115000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
116000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
117000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
118000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
119000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
120000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
121000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
122000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
123000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
124000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
125000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
126000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
127000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
128000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
129000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
130000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
131000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
132000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
133000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
134000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
135000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
136000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
137000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
138000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
139000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
140000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
141000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
142000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
143000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
144000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
145000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
146000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
147000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
148000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
149000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
150000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
151000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
152000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
153000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
154000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
155000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
156000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
157000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
158000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
159000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
160000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
161000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
162000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
163000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
164000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
165000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
166000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
167000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
168000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
169000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
170000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
171000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
172000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
173000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
174000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
175000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
176000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
177000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
178000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
179000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
180000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
181000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
182000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
183000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
184000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
185000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
186000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
187000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
188000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
189000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
190000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
191000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
192000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
193000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
194000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
195000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
196000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
197000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
198000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
199000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
200000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
201000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
202000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
203000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
204000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
205000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
206000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
207000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
208000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
209000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
210000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
211000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
212000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
213000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
214000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
215000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
216000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
217000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
218000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
219000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
220000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
221000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
222000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
223000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
224000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
225000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
226000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
227000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
228000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
229000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
230000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
231000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
232000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
233000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
234000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
235000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
236000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
237000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
238000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
239000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
240000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
241000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
242000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
243000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
244000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
245000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
246000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
247000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
248000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
249000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
250000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
251000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
252000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
253000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
254000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
255000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
256000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
257000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
258000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
259000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
260000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
261000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
262000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
263000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
264000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
265000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
266000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
267000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
268000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
269000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
270000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
271000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
272000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
273000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
274000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
275000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
276000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
277000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
278000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
279000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
280000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
281000	584.0	[8, 9, 0, 5, 2, 1, 14, 7, 13, 6, 11, 10, 3, 12, 12]
